solution,scenario,product,mode,from,to,X
POS6,s2,die,trk,Slg,Brt,1920
POS6,s2,die,pip,Slg,Chr,43200
POS6,s2,pet,pip,Slg,Chr,12540
POS7,s2,die,trk,Slg,Brt,1920
POS7,s2,die,pip,Slg,Chr,43200
POS7,s2,pet,pip,Slg,Chr,12540
POS8,s2,die,trk,Slg,Brt,1920
POS8,s2,die,pip,Slg,Chr,43200
POS8,s2,pet,pip,Slg,Chr,12540
POS9,s2,die,trk,Slg,Brt,1920
POS9,s2,die,pip,Slg,Chr,43200
POS9,s2,pet,pip,Slg,Chr,12540
POS10,s2,die,trk,Slg,Brt,1920
POS10,s2,die,pip,Slg,Chr,43200
POS10,s2,pet,pip,Slg,Chr,12540
POS11,s2,die,trk,Slg,Brt,1920
POS11,s2,die,pip,Slg,Chr,43200
POS11,s2,pet,pip,Slg,Chr,13500
POS12,s2,die,trk,Slg,Brt,1920
POS12,s2,die,pip,Slg,Chr,43200
POS12,s2,pet,pip,Slg,Chr,14400
POS13,s2,die,trk,Slg,Brt,1920
POS13,s2,die,trk,Slg,Ktm,5880
POS13,s2,die,pip,Slg,Chr,43200
POS13,s2,pet,pip,Slg,Chr,14400
POS14,s2,die,trk,Slg,Brt,1920
POS14,s2,die,trk,Slg,Ktm,5880
POS14,s2,die,pip,Slg,Chr,43200
POS14,s2,pet,trk,Slg,Amj,6360
POS14,s2,pet,pip,Slg,Chr,14400
POS15,s2,die,trk,Slg,Brt,1920
POS15,s2,die,trk,Slg,Ktm,7100
POS15,s2,die,pip,Slg,Chr,43200
POS15,s2,pet,trk,Slg,Srl,960
POS15,s2,pet,trk,Slg,Amj,5400
POS15,s2,pet,trk,Slg,Bhw,740
POS15,s2,pet,pip,Slg,Chr,14400
POS16,s2,die,trk,Slg,Brt,1920
POS16,s2,die,trk,Slg,Ktm,9060
POS16,s2,die,trk,Slg,Pkr,7520
POS16,s2,die,pip,Slg,Chr,43200
POS16,s2,pet,trk,Slg,Srl,960
POS16,s2,pet,trk,Slg,Amj,5400
POS16,s2,pet,trk,Slg,Bhw,740
POS16,s2,pet,pip,Slg,Chr,14400
POS17,s2,die,trk,Slg,Brt,1920
POS17,s2,die,trk,Slg,Ktm,9060
POS17,s2,die,trk,Slg,Pkr,7520
POS17,s2,die,pip,Slg,Chr,43200
POS17,s2,pet,trk,Slg,Srl,960
POS17,s2,pet,trk,Slg,Amj,5400
POS17,s2,pet,trk,Slg,Bhw,740
POS17,s2,pet,pip,Slg,Chr,14400
POS18,s2,die,trk,Slg,Brt,1920
POS18,s2,die,trk,Slg,Ktm,16580
POS18,s2,die,pip,Slg,Chr,43200
POS18,s2,pet,trk,Slg,Srl,960
POS18,s2,pet,trk,Slg,Amj,5400
POS18,s2,pet,trk,Slg,Bhw,740
POS18,s2,pet,pip,Slg,Chr,14400
POS19,s2,die,trk,Slg,Ktm,18500
POS19,s2,die,pip,Slg,Chr,43200
POS19,s2,pet,trk,Slg,Srl,960
POS19,s2,pet,trk,Slg,Amj,5400
POS19,s2,pet,trk,Slg,Bhw,740
POS19,s2,pet,pip,Slg,Chr,14400
POS20,s2,die,trk,Slg,Ktm,10980
POS20,s2,die,trk,Slg,Pkr,7520
POS20,s2,die,pip,Slg,Chr,43200
POS20,s2,pet,trk,Slg,Brt,500
POS20,s2,pet,trk,Slg,Bhw,6600
POS20,s2,pet,pip,Slg,Chr,14400
POS1,s3,die,pip,Slg,Chr,34200
POS1,s3,pet,pip,Slg,Chr,11970
POS2,s3,die,pip,Slg,Chr,34200
POS2,s3,pet,pip,Slg,Chr,11970
POS3,s3,die,pip,Slg,Chr,34200
POS3,s3,pet,pip,Slg,Chr,11970
POS4,s3,die,pip,Slg,Chr,34200
POS4,s3,pet,pip,Slg,Chr,11970
POS5,s3,die,pip,Slg,Chr,43200
POS5,s3,pet,pip,Slg,Chr,11970
POS6,s3,die,pip,Slg,Chr,43200
POS6,s3,pet,pip,Slg,Chr,11970
POS7,s3,die,pip,Slg,Chr,43200
POS7,s3,pet,pip,Slg,Chr,11970
POS8,s3,die,pip,Slg,Chr,43200
POS8,s3,pet,pip,Slg,Chr,11970
POS9,s3,die,pip,Slg,Chr,43200
POS9,s3,pet,pip,Slg,Chr,11970
POS10,s3,die,pip,Slg,Chr,43200
POS10,s3,pet,pip,Slg,Chr,11970
POS11,s3,die,pip,Slg,Chr,43200
POS11,s3,pet,pip,Slg,Chr,11970
POS12,s3,die,pip,Slg,Chr,43200
POS12,s3,pet,pip,Slg,Chr,14400
POS13,s3,die,trk,Slg,Pkr,1800
POS13,s3,die,pip,Slg,Chr,43200
POS13,s3,pet,pip,Slg,Chr,14400
POS14,s3,die,trk,Slg,Ktm,1800
POS14,s3,die,pip,Slg,Chr,43200
POS14,s3,pet,trk,Slg,Brt,3780
POS14,s3,pet,pip,Slg,Chr,14400
POS15,s3,die,trk,Slg,Pkr,1900
POS15,s3,die,pip,Slg,Chr,43200
POS15,s3,pet,trk,Slg,Amj,4500
POS15,s3,pet,trk,Slg,Bhw,1400
POS15,s3,pet,pip,Slg,Chr,14400
POS16,s3,die,trk,Slg,Pkr,1900
POS16,s3,die,pip,Slg,Chr,43200
POS16,s3,pet,trk,Slg,Amj,4500
POS16,s3,pet,trk,Slg,Bhw,1400
POS16,s3,pet,pip,Slg,Chr,14400
POS17,s3,die,trk,Slg,Ktm,12700
POS17,s3,die,pip,Slg,Chr,43200
POS17,s3,pet,trk,Slg,Amj,4500
POS17,s3,pet,trk,Slg,Bhw,1400
POS17,s3,pet,pip,Slg,Chr,14400
POS18,s3,die,trk,Slg,Ktm,5500
POS18,s3,die,trk,Slg,Pkr,7200
POS18,s3,die,pip,Slg,Chr,43200
POS18,s3,pet,trk,Slg,Amj,4500
POS18,s3,pet,trk,Slg,Bhw,1400
POS18,s3,pet,pip,Slg,Chr,14400
POS19,s3,die,trk,Slg,Ktm,11300
POS19,s3,die,trk,Slg,Pkr,7200
POS19,s3,die,pip,Slg,Chr,43200
POS19,s3,pet,trk,Slg,Amj,4500
POS19,s3,pet,trk,Slg,Bhw,2600
POS19,s3,pet,pip,Slg,Chr,14400
POS20,s3,die,trk,Slg,Brt,5900
POS20,s3,die,trk,Slg,Ktm,12600
POS20,s3,die,pip,Slg,Chr,43200
POS20,s3,pet,trk,Slg,Brt,5210
POS20,s3,pet,trk,Slg,Bhw,1890
POS20,s3,pet,pip,Slg,Chr,14400
POS1,s4,die,pip,Slg,Chr,35720
POS1,s4,pet,pip,Slg,Chr,12540
POS2,s4,die,pip,Slg,Chr,41600
POS2,s4,pet,pip,Slg,Chr,12540
POS3,s4,die,pip,Slg,Chr,43200
POS3,s4,pet,pip,Slg,Chr,12540
POS4,s4,die,pip,Slg,Chr,43200
POS4,s4,pet,pip,Slg,Chr,12540
POS5,s4,die,pip,Slg,Chr,43200
POS5,s4,pet,pip,Slg,Chr,12540
POS6,s4,die,trk,Slg,Brt,1920
POS6,s4,die,pip,Slg,Chr,43200
POS6,s4,pet,pip,Slg,Chr,12540
POS7,s4,die,trk,Slg,Brt,1920
POS7,s4,die,pip,Slg,Chr,43200
POS7,s4,pet,pip,Slg,Chr,12540
POS8,s4,die,trk,Slg,Brt,1920
POS8,s4,die,pip,Slg,Chr,43200
POS8,s4,pet,pip,Slg,Chr,12540
POS9,s4,die,trk,Slg,Brt,1920
POS9,s4,die,pip,Slg,Chr,43200
POS9,s4,pet,pip,Slg,Chr,12540
POS10,s4,die,trk,Slg,Brt,1920
POS10,s4,die,pip,Slg,Chr,43200
POS10,s4,pet,pip,Slg,Chr,12540
POS11,s4,die,trk,Slg,Brt,1920
POS11,s4,die,pip,Slg,Chr,43200
POS11,s4,pet,pip,Slg,Chr,13500
POS12,s4,die,trk,Slg,Brt,1920
POS12,s4,die,pip,Slg,Chr,43200
POS12,s4,pet,pip,Slg,Chr,14400
POS13,s4,die,trk,Slg,Brt,1920
POS13,s4,die,trk,Slg,Ktm,5880
POS13,s4,die,pip,Slg,Chr,43200
POS13,s4,pet,pip,Slg,Chr,14400
POS14,s4,die,trk,Slg,Brt,1920
POS14,s4,die,trk,Slg,Ktm,5880
POS14,s4,die,pip,Slg,Chr,43200
POS14,s4,pet,trk,Slg,Amj,6360
POS14,s4,pet,pip,Slg,Chr,14400
POS15,s4,die,trk,Slg,Brt,1920
POS15,s4,die,trk,Slg,Ktm,7303
POS15,s4,die,pip,Slg,Chr,43200
POS15,s4,pet,trk,Slg,Srl,960
POS15,s4,pet,trk,Slg,Amj,5400
POS15,s4,pet,trk,Slg,Bhw,740
POS15,s4,pet,pip,Slg,Chr,14400
POS16,s4,die,trk,Slg,Brt,1920
POS16,s4,die,trk,Slg,Ktm,9060
POS16,s4,die,trk,Slg,Pkr,7520
POS16,s4,die,pip,Slg,Chr,43200
POS16,s4,pet,trk,Slg,Srl,960
POS16,s4,pet,trk,Slg,Amj,5400
POS16,s4,pet,trk,Slg,Bhw,740
POS16,s4,pet,pip,Slg,Chr,14400
POS17,s4,die,trk,Slg,Brt,1920
POS17,s4,die,trk,Slg,Ktm,9060
POS17,s4,die,trk,Slg,Pkr,7520
POS17,s4,die,pip,Slg,Chr,43200
POS17,s4,pet,trk,Slg,Srl,960
POS17,s4,pet,trk,Slg,Amj,5400
POS17,s4,pet,trk,Slg,Bhw,740
POS17,s4,pet,pip,Slg,Chr,14400
POS18,s4,die,trk,Slg,Brt,1920
POS18,s4,die,trk,Slg,Ktm,16580
POS18,s4,die,pip,Slg,Chr,43200
POS18,s4,pet,trk,Slg,Srl,960
POS18,s4,pet,trk,Slg,Amj,5400
POS18,s4,pet,trk,Slg,Bhw,740
POS18,s4,pet,pip,Slg,Chr,14400
POS19,s4,die,trk,Slg,Ktm,18500
POS19,s4,die,pip,Slg,Chr,43200
POS19,s4,pet,trk,Slg,Srl,960
POS19,s4,pet,trk,Slg,Amj,5400
POS19,s4,pet,trk,Slg,Bhw,740
POS19,s4,pet,pip,Slg,Chr,14400
POS20,s4,die,trk,Slg,Ktm,10980
POS20,s4,die,trk,Slg,Pkr,7520
POS20,s4,die,pip,Slg,Chr,43200
POS20,s4,pet,trk,Slg,Brt,500
POS20,s4,pet,trk,Slg,Bhw,6600
POS20,s4,pet,pip,Slg,Chr,14400
POS1,s5,die,pip,Slg,Chr,34390
POS1,s5,pet,pip,Slg,Chr,12160
POS2,s5,die,pip,Slg,Chr,34390
POS2,s5,pet,pip,Slg,Chr,12160
POS3,s5,die,pip,Slg,Chr,40244
POS3,s5,pet,pip,Slg,Chr,12160
POS4,s5,die,pip,Slg,Chr,43200
POS4,s5,pet,pip,Slg,Chr,12160
POS5,s5,die,pip,Slg,Chr,43200
POS5,s5,pet,pip,Slg,Chr,12160
POS6,s5,die,trk,Slg,Brt,240
POS6,s5,die,pip,Slg,Chr,43200
POS6,s5,pet,pip,Slg,Chr,12160
POS7,s5,die,trk,Slg,Brt,240
POS7,s5,die,pip,Slg,Chr,43200
POS7,s5,pet,pip,Slg,Chr,12160
POS8,s5,die,trk,Slg,Brt,240
POS8,s5,die,pip,Slg,Chr,43200
POS8,s5,pet,pip,Slg,Chr,12160
POS9,s5,die,trk,Slg,Brt,240
POS9,s5,die,pip,Slg,Chr,43200
POS9,s5,pet,pip,Slg,Chr,12160
POS10,s5,die,trk,Slg,Brt,240
POS10,s5,die,pip,Slg,Chr,43200
POS10,s5,pet,pip,Slg,Chr,12160
POS11,s5,die,trk,Slg,Brt,240
POS11,s5,die,pip,Slg,Chr,43200
POS11,s5,pet,pip,Slg,Chr,12160
POS12,s5,die,trk,Slg,Brt,240
POS12,s5,die,pip,Slg,Chr,43200
POS12,s5,pet,pip,Slg,Chr,14400
POS13,s5,die,trk,Slg,Brt,240
POS13,s5,die,trk,Slg,Ktm,2310
POS13,s5,die,pip,Slg,Chr,43200
POS13,s5,pet,trk,Slg,Brt,700
POS13,s5,pet,pip,Slg,Chr,14400
POS14,s5,die,trk,Slg,Brt,240
POS14,s5,die,trk,Slg,Ktm,2310
POS14,s5,die,pip,Slg,Chr,43200
POS14,s5,pet,trk,Slg,Amj,4800
POS14,s5,pet,pip,Slg,Chr,14400
POS15,s5,die,trk,Slg,Brt,240
POS15,s5,die,trk,Slg,Pkr,2550
POS15,s5,die,pip,Slg,Chr,43200
POS15,s5,pet,trk,Slg,Amj,4800
POS15,s5,pet,trk,Slg,Bhw,2100
POS15,s5,pet,pip,Slg,Chr,14400
POS16,s5,die,trk,Slg,Brt,240
POS16,s5,die,trk,Slg,Ktm,5175
POS16,s5,die,pip,Slg,Chr,43200
POS16,s5,pet,trk,Slg,Amj,4800
POS16,s5,pet,trk,Slg,Bhw,2100
POS16,s5,pet,pip,Slg,Chr,14400
POS17,s5,die,trk,Slg,Brt,240
POS17,s5,die,trk,Slg,Ktm,13410
POS17,s5,die,pip,Slg,Chr,43200
POS17,s5,pet,trk,Slg,Amj,4800
POS17,s5,pet,trk,Slg,Bhw,2100
POS17,s5,pet,pip,Slg,Chr,14400
POS18,s5,die,trk,Slg,Brt,240
POS18,s5,die,trk,Slg,Ktm,6170
POS18,s5,die,trk,Slg,Pkr,7240
POS18,s5,die,pip,Slg,Chr,43200
POS18,s5,pet,trk,Slg,Amj,4800
POS18,s5,pet,trk,Slg,Bhw,2100
POS18,s5,pet,pip,Slg,Chr,14400
POS19,s5,die,trk,Slg,Brt,240
POS19,s5,die,trk,Slg,Ktm,18260
POS19,s5,die,pip,Slg,Chr,43200
POS19,s5,pet,trk,Slg,Amj,4800
POS19,s5,pet,trk,Slg,Bhw,2300
POS19,s5,pet,pip,Slg,Chr,14400
POS20,s5,die,trk,Slg,Brt,2210
POS20,s5,die,trk,Slg,Srl,9050
POS20,s5,die,trk,Slg,Pkr,7240
POS20,s5,die,pip,Slg,Chr,43200
POS20,s5,pet,trk,Slg,Brt,860
POS20,s5,pet,trk,Slg,Bhw,6240
POS20,s5,pet,pip,Slg,Chr,14400
POS1,s6,die,pip,Slg,Chr,33060
POS1,s6,pet,pip,Slg,Chr,11590
POS2,s6,die,pip,Slg,Chr,33060
POS2,s6,pet,pip,Slg,Chr,11590
POS3,s6,die,pip,Slg,Chr,33060
POS3,s6,pet,pip,Slg,Chr,11590
POS4,s6,die,pip,Slg,Chr,40500
POS4,s6,pet,pip,Slg,Chr,11590
POS5,s6,die,pip,Slg,Chr,40500
POS5,s6,pet,pip,Slg,Chr,11590
POS6,s6,die,pip,Slg,Chr,40500
POS6,s6,pet,pip,Slg,Chr,11590
POS7,s6,die,pip,Slg,Chr,40500
POS7,s6,pet,pip,Slg,Chr,11590
POS8,s6,die,pip,Slg,Chr,40500
POS8,s6,pet,pip,Slg,Chr,11590
POS9,s6,die,pip,Slg,Chr,40500
POS9,s6,pet,pip,Slg,Chr,11590
POS10,s6,die,pip,Slg,Chr,40500
POS10,s6,pet,pip,Slg,Chr,11590
POS11,s6,die,pip,Slg,Chr,40500
POS11,s6,pet,pip,Slg,Chr,11590
POS12,s6,die,pip,Slg,Chr,41760
POS12,s6,pet,pip,Slg,Chr,14400
POS13,s6,die,pip,Slg,Chr,41760
POS13,s6,pet,pip,Slg,Chr,14400
POS14,s6,die,pip,Slg,Chr,41760
POS14,s6,pet,trk,Slg,Amj,2204
POS14,s6,pet,pip,Slg,Chr,14400
POS15,s6,die,pip,Slg,Chr,43200
POS15,s6,pet,trk,Slg,Amj,3900
POS15,s6,pet,pip,Slg,Chr,14400
POS16,s6,die,pip,Slg,Chr,43200
POS16,s6,pet,trk,Slg,Amj,3900
POS16,s6,pet,pip,Slg,Chr,14400
POS17,s6,die,trk,Slg,Brt,6878
POS17,s6,die,pip,Slg,Chr,43200
POS17,s6,pet,trk,Slg,Amj,3900
POS17,s6,pet,pip,Slg,Chr,14400
POS18,s6,die,trk,Slg,Brt,5520
POS18,s6,die,trk,Slg,Ktm,1480
POS18,s6,die,pip,Slg,Chr,43200
POS18,s6,pet,trk,Slg,Amj,3900
POS18,s6,pet,pip,Slg,Chr,14400
POS19,s6,die,trk,Slg,Brt,5520
POS19,s6,die,trk,Slg,Ktm,10180
POS19,s6,die,pip,Slg,Chr,43200
POS19,s6,pet,trk,Slg,Amj,3900
POS19,s6,pet,trk,Slg,Bhw,3200
POS19,s6,pet,pip,Slg,Chr,14400
POS20,s6,die,trk,Slg,Brt,7760
POS20,s6,die,trk,Slg,Srl,3780
POS20,s6,die,trk,Slg,Pkr,6960
POS20,s6,die,pip,Slg,Chr,43200
POS20,s6,pet,trk,Slg,Amj,2840
POS20,s6,pet,trk,Slg,Bhw,4260
POS20,s6,pet,pip,Slg,Chr,14400
POS1,s7,die,pip,Slg,Chr,34200
POS1,s7,pet,pip,Slg,Chr,11970
POS2,s7,die,pip,Slg,Chr,34200
POS2,s7,pet,pip,Slg,Chr,11970
POS3,s7,die,pip,Slg,Chr,34200
POS3,s7,pet,pip,Slg,Chr,11970
POS4,s7,die,pip,Slg,Chr,34200
POS4,s7,pet,pip,Slg,Chr,11970
POS5,s7,die,pip,Slg,Chr,43200
POS5,s7,pet,pip,Slg,Chr,11970
POS6,s7,die,pip,Slg,Chr,43200
POS6,s7,pet,pip,Slg,Chr,11970
POS7,s7,die,pip,Slg,Chr,43200
POS7,s7,pet,pip,Slg,Chr,11970
POS8,s7,die,pip,Slg,Chr,43200
POS8,s7,pet,pip,Slg,Chr,11970
POS9,s7,die,pip,Slg,Chr,43200
POS9,s7,pet,pip,Slg,Chr,11970
POS10,s7,die,pip,Slg,Chr,43200
POS10,s7,pet,pip,Slg,Chr,11970
POS11,s7,die,pip,Slg,Chr,43200
POS11,s7,pet,pip,Slg,Chr,11970
POS12,s7,die,pip,Slg,Chr,43200
POS12,s7,pet,pip,Slg,Chr,14400
POS13,s7,die,trk,Slg,Pkr,1800
POS13,s7,die,pip,Slg,Chr,43200
POS13,s7,pet,pip,Slg,Chr,14400
POS14,s7,die,trk,Slg,Ktm,1800
POS14,s7,die,pip,Slg,Chr,43200
POS14,s7,pet,trk,Slg,Brt,3780
POS14,s7,pet,pip,Slg,Chr,14400
POS15,s7,die,trk,Slg,Pkr,1900
POS15,s7,die,pip,Slg,Chr,43200
POS15,s7,pet,trk,Slg,Amj,4500
POS15,s7,pet,trk,Slg,Bhw,1400
POS15,s7,pet,pip,Slg,Chr,14400
POS16,s7,die,trk,Slg,Pkr,1900
POS16,s7,die,pip,Slg,Chr,43200
POS16,s7,pet,trk,Slg,Amj,4500
POS16,s7,pet,trk,Slg,Bhw,1400
POS16,s7,pet,pip,Slg,Chr,14400
POS17,s7,die,trk,Slg,Ktm,12700
POS17,s7,die,pip,Slg,Chr,43200
POS17,s7,pet,trk,Slg,Amj,4500
POS17,s7,pet,trk,Slg,Bhw,1400
POS17,s7,pet,pip,Slg,Chr,14400
POS18,s7,die,trk,Slg,Ktm,5500
POS18,s7,die,trk,Slg,Pkr,7200
POS18,s7,die,pip,Slg,Chr,43200
POS18,s7,pet,trk,Slg,Amj,4500
POS18,s7,pet,trk,Slg,Bhw,1400
POS18,s7,pet,pip,Slg,Chr,14400
POS19,s7,die,trk,Slg,Ktm,11300
POS19,s7,die,trk,Slg,Pkr,7200
POS19,s7,die,pip,Slg,Chr,43200
POS19,s7,pet,trk,Slg,Amj,4500
POS19,s7,pet,trk,Slg,Bhw,2600
POS19,s7,pet,pip,Slg,Chr,14400
POS20,s7,die,trk,Slg,Brt,5900
POS20,s7,die,trk,Slg,Ktm,12600
POS20,s7,die,pip,Slg,Chr,43200
POS20,s7,pet,trk,Slg,Brt,5210
POS20,s7,pet,trk,Slg,Bhw,1890
POS20,s7,pet,pip,Slg,Chr,14400
POS1,s8,die,pip,Slg,Chr,33060
POS1,s8,pet,pip,Slg,Chr,11590
POS2,s8,die,pip,Slg,Chr,33060
POS2,s8,pet,pip,Slg,Chr,11590
POS3,s8,die,pip,Slg,Chr,33060
POS3,s8,pet,pip,Slg,Chr,11590
POS4,s8,die,pip,Slg,Chr,40500
POS4,s8,pet,pip,Slg,Chr,11590
POS5,s8,die,pip,Slg,Chr,40500
POS5,s8,pet,pip,Slg,Chr,11590
POS6,s8,die,pip,Slg,Chr,40500
POS6,s8,pet,pip,Slg,Chr,11590
POS7,s8,die,pip,Slg,Chr,40500
POS7,s8,pet,pip,Slg,Chr,11590
POS8,s8,die,pip,Slg,Chr,40500
POS8,s8,pet,pip,Slg,Chr,11590
POS9,s8,die,pip,Slg,Chr,40500
POS9,s8,pet,pip,Slg,Chr,11590
POS10,s8,die,pip,Slg,Chr,40500
POS10,s8,pet,pip,Slg,Chr,11590
POS11,s8,die,pip,Slg,Chr,40500
POS11,s8,pet,pip,Slg,Chr,11590
POS12,s8,die,pip,Slg,Chr,41760
POS12,s8,pet,pip,Slg,Chr,14400
POS13,s8,die,pip,Slg,Chr,41760
POS13,s8,pet,pip,Slg,Chr,14400
POS14,s8,die,pip,Slg,Chr,41760
POS14,s8,pet,trk,Slg,Amj,3900
POS14,s8,pet,pip,Slg,Chr,14400
POS15,s8,die,pip,Slg,Chr,43200
POS15,s8,pet,trk,Slg,Amj,3900
POS15,s8,pet,pip,Slg,Chr,14400
POS16,s8,die,pip,Slg,Chr,43200
POS16,s8,pet,trk,Slg,Amj,3900
POS16,s8,pet,pip,Slg,Chr,14400
POS17,s8,die,pip,Slg,Chr,43200
POS17,s8,pet,trk,Slg,Amj,3900
POS17,s8,pet,pip,Slg,Chr,14400
POS18,s8,die,trk,Slg,Brt,5520
POS18,s8,die,trk,Slg,Ktm,1480
POS18,s8,die,pip,Slg,Chr,43200
POS18,s8,pet,trk,Slg,Amj,3900
POS18,s8,pet,pip,Slg,Chr,14400
POS19,s8,die,trk,Slg,Brt,5520
POS19,s8,die,trk,Slg,Ktm,10180
POS19,s8,die,pip,Slg,Chr,43200
POS19,s8,pet,trk,Slg,Amj,3900
POS19,s8,pet,trk,Slg,Bhw,3200
POS19,s8,pet,pip,Slg,Chr,14400
POS20,s8,die,trk,Slg,Brt,7760
POS20,s8,die,trk,Slg,Srl,3780
POS20,s8,die,trk,Slg,Pkr,6960
POS20,s8,die,pip,Slg,Chr,43200
POS20,s8,pet,trk,Slg,Amj,2840
POS20,s8,pet,trk,Slg,Bhw,4260
POS20,s8,pet,pip,Slg,Chr,14400
POS1,s9,die,pip,Slg,Chr,31730
POS1,s9,pet,pip,Slg,Chr,11210
POS2,s9,die,pip,Slg,Chr,31730
POS2,s9,pet,pip,Slg,Chr,11210
POS3,s9,die,pip,Slg,Chr,43200
POS3,s9,pet,pip,Slg,Chr,11210
POS4,s9,die,pip,Slg,Chr,43200
POS4,s9,pet,pip,Slg,Chr,11210
POS5,s9,die,pip,Slg,Chr,43200
POS5,s9,pet,pip,Slg,Chr,11210
POS6,s9,die,pip,Slg,Chr,43200
POS6,s9,pet,pip,Slg,Chr,11210
POS7,s9,die,pip,Slg,Chr,43200
POS7,s9,pet,pip,Slg,Chr,11210
POS8,s9,die,pip,Slg,Chr,35250
POS8,s9,pet,pip,Slg,Chr,11210
POS9,s9,die,pip,Slg,Chr,35250
POS9,s9,pet,pip,Slg,Chr,11210
POS10,s9,die,pip,Slg,Chr,35250
POS10,s9,pet,pip,Slg,Chr,11210
POS11,s9,die,pip,Slg,Chr,35250
POS11,s9,pet,pip,Slg,Chr,11210
POS12,s9,die,pip,Slg,Chr,40080
POS12,s9,pet,pip,Slg,Chr,14400
POS13,s9,die,pip,Slg,Chr,40080
POS13,s9,pet,pip,Slg,Chr,14400
POS14,s9,die,pip,Slg,Chr,40080
POS14,s9,pet,trk,Slg,Brt,340
POS14,s9,pet,pip,Slg,Chr,14400
POS15,s9,die,pip,Slg,Chr,43200
POS15,s9,pet,trk,Slg,Brt,3300
POS15,s9,pet,pip,Slg,Chr,14400
POS16,s9,die,pip,Slg,Chr,43200
POS16,s9,pet,trk,Slg,Brt,3300
POS16,s9,pet,pip,Slg,Chr,14400
POS17,s9,die,trk,Slg,Brt,350
POS17,s9,die,pip,Slg,Chr,43200
POS17,s9,pet,trk,Slg,Brt,3300
POS17,s9,pet,pip,Slg,Chr,14400
POS18,s9,die,trk,Slg,Brt,350
POS18,s9,die,pip,Slg,Chr,43200
POS18,s9,pet,trk,Slg,Brt,3300
POS18,s9,pet,pip,Slg,Chr,14400
POS19,s9,die,trk,Slg,Brt,8700
POS19,s9,die,pip,Slg,Chr,43200
POS19,s9,pet,trk,Slg,Brt,3300
POS19,s9,pet,trk,Slg,Bhw,2940
POS19,s9,pet,pip,Slg,Chr,14400
POS20,s9,die,trk,Slg,Brt,9930
POS20,s9,die,trk,Slg,Ktm,1890
POS20,s9,die,trk,Slg,Pkr,6680
POS20,s9,die,pip,Slg,Chr,43200
POS20,s9,pet,trk,Slg,Brt,6240
POS20,s9,pet,pip,Slg,Chr,14400
